view_id,customer_id,offer_id,offer_category,channel,viewed_at,was_clicked,placement_id
20001524,94,OFFER_TRAVEL_900,travel,app,2026-05-01 13:14:48,0,placement_4
20001525,94,OFFER_REWARDS_266,rewards,email,2026-05-29 13:14:48,0,placement_1
20001526,95,OFFER_TRAVEL_932,travel,web,2026-05-15 13:14:48,0,placement_4
20001527,95,OFFER_TRAVEL_682,travel,sms,2026-06-02 13:14:48,0,placement_1
20001528,95,OFFER_LIFESTYLE_704,lifestyle,app,2025-10-26 13:14:48,0,placement_4
20001529,95,OFFER_TRAVEL_911,travel,sms,2026-06-03 13:14:48,0,placement_4
20001530,95,OFFER_HOME_557,home,email,2025-10-06 13:14:48,0,placement_2
20001531,95,OFFER_TRAVEL_831,travel,email,2026-04-23 13:14:48,1,placement_3
20001532,95,OFFER_TRAVEL_568,travel,email,2026-04-08 13:14:48,0,placement_1
20001533,95,OFFER_LIFESTYLE_349,lifestyle,sms,2026-01-02 13:14:48,0,placement_4
20001534,95,OFFER_TRAVEL_729,travel,app,2025-10-21 13:14:48,0,placement_4
20001535,95,OFFER_TRAVEL_492,travel,web,2025-11-07 13:14:48,1,placement_2
20001536,95,OFFER_TRAVEL_806,travel,web,2025-07-16 13:14:48,1,placement_4
20001537,95,OFFER_TRAVEL_332,travel,app,2026-05-23 13:14:48,0,placement_2
20001538,96,OFFER_TRAVEL_832,travel,email,2026-04-20 13:14:48,1,placement_1
20001539,96,OFFER_TRAVEL_784,travel,web,2025-06-17 13:14:48,0,placement_2
20001540,96,OFFER_TRAVEL_687,travel,sms,2025-06-25 13:14:48,0,placement_4
20001541,96,OFFER_LIFESTYLE_378,lifestyle,web,2026-05-30 13:14:48,0,placement_1
20001542,96,OFFER_TRAVEL_743,travel,email,2025-10-26 13:14:48,0,placement_4
20001543,96,OFFER_TRAVEL_897,travel,email,2026-03-20 13:14:48,0,placement_4
20001544,96,OFFER_REWARDS_668,rewards,web,2026-04-30 13:14:48,0,placement_3
20001545,96,OFFER_TRAVEL_536,travel,web,2025-11-16 13:14:48,1,placement_4
20001546,96,OFFER_TRAVEL_738,travel,app,2025-12-03 13:14:48,1,placement_1
20001547,96,OFFER_EDUCATION_531,education,sms,2026-03-26 13:14:48,0,placement_3
20001548,96,OFFER_TRAVEL_775,travel,web,2025-12-25 13:14:48,0,placement_4
20001549,96,OFFER_REWARDS_818,rewards,app,2026-01-03 13:14:48,0,placement_3
20001550,96,OFFER_TRAVEL_141,travel,app,2026-03-25 13:14:48,0,placement_1
20001551,96,OFFER_EDUCATION_519,education,app,2026-05-15 13:14:48,0,placement_2
20001552,96,OFFER_TRAVEL_978,travel,sms,2026-04-28 13:14:48,0,placement_2
20001553,96,OFFER_TRAVEL_548,travel,email,2026-03-10 13:14:48,0,placement_2
20001554,96,OFFER_TRAVEL_564,travel,web,2026-05-03 13:14:48,1,placement_3
20001555,97,OFFER_LIFESTYLE_687,lifestyle,web,2026-04-03 13:14:48,1,placement_1
20001556,97,OFFER_LIFESTYLE_103,lifestyle,app,2026-03-15 13:14:48,0,placement_2
20001557,97,OFFER_TRAVEL_323,travel,app,2025-06-20 13:14:48,1,placement_3
20001558,97,OFFER_REWARDS_907,rewards,app,2026-03-28 13:14:48,0,placement_3
20001559,97,OFFER_TRAVEL_922,travel,web,2026-04-16 13:14:48,1,placement_2
20001560,97,OFFER_LIFESTYLE_477,lifestyle,web,2026-05-18 13:14:48,0,placement_1
20001561,97,OFFER_TRAVEL_986,travel,app,2026-05-18 13:14:48,0,placement_4
20001562,97,OFFER_TRAVEL_633,travel,web,2025-09-28 13:14:48,0,placement_4
20001563,97,OFFER_HOME_536,home,email,2026-04-28 13:14:48,0,placement_1
20001564,97,OFFER_TRAVEL_884,travel,app,2026-03-25 13:14:48,0,placement_4
20001565,97,OFFER_TRAVEL_366,travel,sms,2026-05-29 13:14:48,1,placement_1
20001566,97,OFFER_TRAVEL_777,travel,sms,2026-05-25 13:14:48,0,placement_1
20001567,97,OFFER_HOME_891,home,app,2025-06-26 13:14:48,0,placement_1
20001568,97,OFFER_LIFESTYLE_629,lifestyle,web,2026-03-28 13:14:48,0,placement_3
20001569,97,OFFER_TRAVEL_393,travel,email,2026-05-21 13:14:48,0,placement_3
20001570,97,OFFER_TRAVEL_671,travel,web,2025-12-21 13:14:48,0,placement_1
20001571,97,OFFER_TRAVEL_870,travel,web,2025-09-02 13:14:48,1,placement_4
20001572,97,OFFER_TRAVEL_209,travel,web,2025-10-30 13:14:48,0,placement_4
20001573,97,OFFER_TRAVEL_879,travel,sms,2025-10-23 13:14:48,0,placement_3
20001574,97,OFFER_TRAVEL_607,travel,web,2026-03-22 13:14:48,0,placement_1
20001575,97,OFFER_TRAVEL_976,travel,sms,2026-05-19 13:14:48,1,placement_1
20001576,98,OFFER_LIFESTYLE_979,lifestyle,sms,2026-06-06 13:14:48,0,placement_2
20001577,98,OFFER_TRAVEL_925,travel,sms,2026-05-20 13:14:48,1,placement_1
20001578,98,OFFER_TRAVEL_658,travel,email,2025-08-26 13:14:48,0,placement_3
20001579,98,OFFER_TRAVEL_684,travel,email,2025-11-14 13:14:48,1,placement_4
20001580,98,OFFER_TRAVEL_154,travel,web,2026-05-24 13:14:48,0,placement_2
20001581,98,OFFER_REWARDS_856,rewards,app,2026-03-29 13:14:48,0,placement_4
20001582,98,OFFER_TRAVEL_991,travel,sms,2026-03-27 13:14:48,1,placement_2
20001583,98,OFFER_TRAVEL_522,travel,web,2026-03-24 13:14:48,1,placement_2
20001584,98,OFFER_TRAVEL_476,travel,app,2026-05-02 13:14:48,1,placement_3
20001585,98,OFFER_TRAVEL_462,travel,app,2026-04-15 13:14:48,0,placement_4
20001586,98,OFFER_LIFESTYLE_611,lifestyle,web,2025-11-03 13:14:48,0,placement_3
20001587,98,OFFER_TRAVEL_812,travel,sms,2026-03-06 13:14:48,1,placement_3
20001588,98,OFFER_EDUCATION_343,education,web,2025-10-30 13:14:48,0,placement_4
20001589,98,OFFER_TRAVEL_298,travel,sms,2026-05-27 13:14:48,1,placement_2
20001590,99,OFFER_EDUCATION_591,education,sms,2026-04-03 13:14:48,0,placement_4
20001591,99,OFFER_EDUCATION_432,education,app,2026-01-19 13:14:48,0,placement_3
20001592,99,OFFER_TRAVEL_682,travel,app,2026-04-10 13:14:48,1,placement_2
20001593,99,OFFER_TRAVEL_884,travel,sms,2025-11-30 13:14:48,0,placement_4
20001594,99,OFFER_TRAVEL_195,travel,web,2026-03-02 13:14:48,0,placement_1
20001595,99,OFFER_TRAVEL_508,travel,web,2026-03-14 13:14:48,0,placement_3
20001596,99,OFFER_TRAVEL_997,travel,web,2026-03-26 13:14:48,0,placement_2
20001597,99,OFFER_TRAVEL_560,travel,web,2026-01-29 13:14:48,0,placement_2
20001598,99,OFFER_TRAVEL_408,travel,email,2025-11-12 13:14:48,1,placement_1
20001599,99,OFFER_TRAVEL_605,travel,sms,2025-09-20 13:14:48,1,placement_2
20001600,99,OFFER_TRAVEL_485,travel,sms,2026-03-27 13:14:48,1,placement_1
20001601,99,OFFER_TRAVEL_317,travel,email,2025-12-05 13:14:48,1,placement_4
20001602,99,OFFER_TRAVEL_487,travel,web,2025-12-12 13:14:48,1,placement_2
20001603,99,OFFER_TRAVEL_411,travel,email,2026-03-11 13:14:48,0,placement_1
20001604,99,OFFER_HOME_749,home,email,2026-04-17 13:14:48,0,placement_1
20001605,99,OFFER_TRAVEL_647,travel,web,2025-07-10 13:14:48,1,placement_3
20001606,99,OFFER_TRAVEL_818,travel,web,2026-03-29 13:14:48,0,placement_2
20001607,99,OFFER_TRAVEL_644,travel,email,2026-04-29 13:14:48,1,placement_4
20001608,99,OFFER_TRAVEL_733,travel,email,2025-08-10 13:14:48,0,placement_1
20001609,100,OFFER_TRAVEL_809,travel,sms,2026-04-26 13:14:48,0,placement_3
20001610,100,OFFER_REWARDS_817,rewards,sms,2026-03-11 13:14:48,0,placement_4
20001611,100,OFFER_TRAVEL_567,travel,web,2025-07-28 13:14:48,1,placement_1
20001612,100,OFFER_TRAVEL_886,travel,sms,2025-10-31 13:14:48,1,placement_1
20001613,100,OFFER_TRAVEL_450,travel,email,2026-02-03 13:14:48,0,placement_1
20001614,100,OFFER_TRAVEL_254,travel,email,2026-04-17 13:14:48,1,placement_2
20001615,100,OFFER_TRAVEL_315,travel,sms,2026-05-23 13:14:48,1,placement_4
20001616,100,OFFER_TRAVEL_791,travel,sms,2025-08-04 13:14:48,1,placement_3
20001617,100,OFFER_TRAVEL_493,travel,web,2026-02-23 13:14:48,1,placement_4
20001618,100,OFFER_HOME_558,home,app,2025-08-26 13:14:48,0,placement_2
20001619,100,OFFER_TRAVEL_617,travel,web,2025-12-15 13:14:48,1,placement_1
20001620,100,OFFER_TRAVEL_980,travel,app,2025-09-10 13:14:48,1,placement_3
20001621,100,OFFER_REWARDS_759,rewards,app,2026-02-27 13:14:48,0,placement_3
20001622,100,OFFER_TRAVEL_477,travel,web,2026-05-28 13:14:48,0,placement_4
20001623,100,OFFER_REWARDS_510,rewards,web,2026-04-11 13:14:48,0,placement_2
20001624,100,OFFER_TRAVEL_665,travel,email,2026-03-23 13:14:48,1,placement_1
20001625,100,OFFER_TRAVEL_934,travel,web,2026-04-30 13:14:48,0,placement_3
20001626,101,OFFER_LIFESTYLE_372,lifestyle,sms,2026-05-26 13:14:48,0,placement_4
20001627,101,OFFER_LIFESTYLE_139,lifestyle,web,2026-05-10 13:14:48,1,placement_2
20001628,101,OFFER_LIFESTYLE_647,lifestyle,email,2026-05-09 13:14:48,1,placement_2
20001629,101,OFFER_LIFESTYLE_355,lifestyle,sms,2025-11-09 13:14:48,1,placement_3
20001630,101,OFFER_LIFESTYLE_134,lifestyle,email,2026-03-28 13:14:48,0,placement_3
20001631,101,OFFER_LIFESTYLE_979,lifestyle,web,2026-04-02 13:14:48,0,placement_2
20001632,101,OFFER_REWARDS_708,rewards,app,2026-03-17 13:14:48,0,placement_4
20001633,101,OFFER_LIFESTYLE_334,lifestyle,email,2025-12-01 13:14:48,1,placement_2
20001634,101,OFFER_LIFESTYLE_808,lifestyle,web,2026-05-20 13:14:48,1,placement_1
20001635,101,OFFER_LIFESTYLE_974,lifestyle,app,2026-01-31 13:14:48,0,placement_1
20001636,101,OFFER_EDUCATION_886,education,email,2026-05-12 13:14:48,0,placement_2
20001637,101,OFFER_LIFESTYLE_618,lifestyle,sms,2026-05-23 13:14:48,0,placement_3
20001638,101,OFFER_TRAVEL_238,travel,app,2026-02-15 13:14:48,0,placement_2
20001639,101,OFFER_LIFESTYLE_723,lifestyle,web,2026-04-13 13:14:48,1,placement_3
20001640,101,OFFER_LIFESTYLE_210,lifestyle,app,2026-03-20 13:14:48,0,placement_1
20001641,101,OFFER_EDUCATION_867,education,email,2026-05-11 13:14:48,0,placement_2
20001642,101,OFFER_LIFESTYLE_906,lifestyle,app,2026-03-27 13:14:48,1,placement_4
20001643,101,OFFER_LIFESTYLE_392,lifestyle,app,2026-05-18 13:14:48,0,placement_1
20001644,101,OFFER_LIFESTYLE_254,lifestyle,sms,2026-05-05 13:14:48,1,placement_1
20001645,102,OFFER_HOME_755,home,sms,2026-06-03 13:14:48,0,placement_2
20001646,102,OFFER_HOME_285,home,web,2026-01-09 13:14:48,0,placement_1
20001647,102,OFFER_LIFESTYLE_394,lifestyle,web,2026-04-02 13:14:48,0,placement_1
20001648,102,OFFER_LIFESTYLE_478,lifestyle,email,2025-08-25 13:14:48,1,placement_2
20001649,102,OFFER_LIFESTYLE_728,lifestyle,sms,2026-03-25 13:14:48,0,placement_1
20001650,102,OFFER_HOME_658,home,sms,2025-07-05 13:14:48,0,placement_2
20001651,102,OFFER_LIFESTYLE_739,lifestyle,app,2026-04-01 13:14:48,0,placement_1
20001652,102,OFFER_LIFESTYLE_736,lifestyle,sms,2025-09-20 13:14:48,0,placement_3
20001653,102,OFFER_TRAVEL_718,travel,sms,2026-04-02 13:14:48,0,placement_1
20001654,102,OFFER_LIFESTYLE_612,lifestyle,email,2025-09-29 13:14:48,0,placement_3
20001655,102,OFFER_LIFESTYLE_504,lifestyle,web,2026-03-28 13:14:48,1,placement_2
20001656,102,OFFER_LIFESTYLE_912,lifestyle,email,2026-04-28 13:14:48,0,placement_2
20001657,102,OFFER_LIFESTYLE_938,lifestyle,web,2026-03-21 13:14:48,0,placement_4
20001658,102,OFFER_LIFESTYLE_269,lifestyle,email,2026-05-26 13:14:48,0,placement_1
20001659,102,OFFER_LIFESTYLE_114,lifestyle,app,2025-12-25 13:14:48,1,placement_3
20001660,103,OFFER_LIFESTYLE_114,lifestyle,web,2026-05-23 13:14:48,0,placement_3
20001661,103,OFFER_LIFESTYLE_303,lifestyle,email,2026-04-02 13:14:48,1,placement_1
20001662,103,OFFER_LIFESTYLE_970,lifestyle,email,2025-12-22 13:14:48,1,placement_2
20001663,103,OFFER_LIFESTYLE_427,lifestyle,app,2026-03-27 13:14:48,1,placement_3
20001664,103,OFFER_LIFESTYLE_986,lifestyle,email,2026-03-27 13:14:48,1,placement_1
20001665,103,OFFER_LIFESTYLE_926,lifestyle,web,2026-03-15 13:14:48,1,placement_1
20001666,103,OFFER_LIFESTYLE_176,lifestyle,app,2025-09-19 13:14:48,1,placement_2
20001667,103,OFFER_REWARDS_619,rewards,email,2026-05-14 13:14:48,0,placement_4
20001668,103,OFFER_LIFESTYLE_895,lifestyle,sms,2026-04-30 13:14:48,0,placement_1
20001669,103,OFFER_LIFESTYLE_837,lifestyle,app,2026-03-30 13:14:48,1,placement_2
20001670,103,OFFER_LIFESTYLE_499,lifestyle,app,2026-03-16 13:14:48,1,placement_2
20001671,103,OFFER_LIFESTYLE_721,lifestyle,web,2026-05-29 13:14:48,1,placement_3
20001672,103,OFFER_LIFESTYLE_553,lifestyle,app,2026-05-10 13:14:48,1,placement_4
20001673,103,OFFER_LIFESTYLE_973,lifestyle,app,2026-05-18 13:14:48,0,placement_4
20001674,103,OFFER_LIFESTYLE_193,lifestyle,web,2026-02-27 13:14:48,0,placement_2
20001675,103,OFFER_LIFESTYLE_486,lifestyle,web,2026-05-23 13:14:48,1,placement_3
20001676,104,OFFER_LIFESTYLE_386,lifestyle,email,2026-04-19 13:14:48,1,placement_2
20001677,104,OFFER_LIFESTYLE_331,lifestyle,sms,2025-09-19 13:14:48,0,placement_1
20001678,104,OFFER_LIFESTYLE_880,lifestyle,web,2026-05-18 13:14:48,0,placement_4
20001679,104,OFFER_HOME_391,home,email,2025-08-09 13:14:48,0,placement_3
20001680,104,OFFER_LIFESTYLE_954,lifestyle,sms,2026-05-10 13:14:48,0,placement_3
20001681,104,OFFER_LIFESTYLE_593,lifestyle,sms,2026-04-14 13:14:48,0,placement_4
20001682,104,OFFER_LIFESTYLE_723,lifestyle,email,2025-07-21 13:14:48,1,placement_3
20001683,104,OFFER_LIFESTYLE_295,lifestyle,sms,2026-05-20 13:14:48,0,placement_2
20001684,104,OFFER_LIFESTYLE_500,lifestyle,sms,2026-02-01 13:14:48,0,placement_2
20001685,104,OFFER_LIFESTYLE_741,lifestyle,web,2025-09-23 13:14:48,0,placement_4
20001686,104,OFFER_TRAVEL_703,travel,email,2026-06-02 13:14:48,0,placement_3
20001687,104,OFFER_LIFESTYLE_104,lifestyle,web,2025-07-10 13:14:48,0,placement_3
20001688,104,OFFER_LIFESTYLE_788,lifestyle,app,2026-01-31 13:14:48,0,placement_2
20001689,104,OFFER_REWARDS_503,rewards,email,2025-12-03 13:14:48,0,placement_1
20001690,104,OFFER_LIFESTYLE_164,lifestyle,email,2026-04-14 13:14:48,1,placement_2
20001691,104,OFFER_LIFESTYLE_719,lifestyle,sms,2025-08-18 13:14:48,0,placement_2
20001692,104,OFFER_TRAVEL_293,travel,email,2026-04-08 13:14:48,0,placement_3
20001693,104,OFFER_LIFESTYLE_937,lifestyle,email,2026-04-21 13:14:48,0,placement_3
20001694,105,OFFER_LIFESTYLE_652,lifestyle,email,2026-04-18 13:14:48,0,placement_2
20001695,105,OFFER_TRAVEL_342,travel,sms,2025-09-11 13:14:48,0,placement_2
20001696,105,OFFER_LIFESTYLE_866,lifestyle,email,2026-05-03 13:14:48,0,placement_3
20001697,105,OFFER_LIFESTYLE_926,lifestyle,web,2026-05-19 13:14:48,0,placement_1
20001698,105,OFFER_LIFESTYLE_916,lifestyle,sms,2026-01-13 13:14:48,1,placement_1
20001699,105,OFFER_LIFESTYLE_740,lifestyle,sms,2026-04-14 13:14:48,0,placement_2
20001700,105,OFFER_LIFESTYLE_447,lifestyle,web,2025-09-23 13:14:48,1,placement_1
20001701,105,OFFER_LIFESTYLE_488,lifestyle,sms,2026-04-21 13:14:48,0,placement_2
20001702,105,OFFER_LIFESTYLE_693,lifestyle,app,2025-09-01 13:14:48,0,placement_3
20001703,105,OFFER_LIFESTYLE_865,lifestyle,sms,2026-05-01 13:14:48,1,placement_4
20001704,105,OFFER_LIFESTYLE_697,lifestyle,sms,2026-03-07 13:14:48,1,placement_3
20001705,105,OFFER_LIFESTYLE_255,lifestyle,app,2026-05-07 13:14:48,1,placement_3
20001706,105,OFFER_REWARDS_870,rewards,app,2025-07-31 13:14:48,0,placement_2
20001707,105,OFFER_LIFESTYLE_664,lifestyle,sms,2025-11-24 13:14:48,1,placement_1
20001708,105,OFFER_LIFESTYLE_474,lifestyle,app,2026-04-11 13:14:48,1,placement_3
20001709,106,OFFER_LIFESTYLE_656,lifestyle,email,2025-12-09 13:14:48,0,placement_4
20001710,106,OFFER_TRAVEL_536,travel,app,2026-03-26 13:14:48,0,placement_3
20001711,106,OFFER_LIFESTYLE_492,lifestyle,web,2026-04-09 13:14:48,1,placement_1
20001712,106,OFFER_LIFESTYLE_145,lifestyle,app,2025-08-16 13:14:48,1,placement_3
20001713,106,OFFER_LIFESTYLE_390,lifestyle,app,2026-05-18 13:14:48,0,placement_1
20001714,106,OFFER_LIFESTYLE_973,lifestyle,sms,2026-05-18 13:14:48,1,placement_2
20001715,106,OFFER_LIFESTYLE_793,lifestyle,app,2026-04-23 13:14:48,0,placement_2
20001716,106,OFFER_EDUCATION_432,education,app,2026-03-31 13:14:48,0,placement_1
20001717,106,OFFER_LIFESTYLE_785,lifestyle,web,2026-01-26 13:14:48,1,placement_3
20001718,106,OFFER_LIFESTYLE_743,lifestyle,email,2026-05-10 13:14:48,1,placement_1
20001719,106,OFFER_TRAVEL_754,travel,email,2025-06-24 13:14:48,0,placement_2
20001720,106,OFFER_REWARDS_828,rewards,app,2025-08-13 13:14:48,0,placement_3
20001721,106,OFFER_LIFESTYLE_657,lifestyle,sms,2026-03-12 13:14:48,0,placement_3
20001722,106,OFFER_LIFESTYLE_825,lifestyle,web,2026-03-01 13:14:48,1,placement_4
20001723,106,OFFER_LIFESTYLE_805,lifestyle,app,2026-06-03 13:14:48,0,placement_4
20001724,106,OFFER_LIFESTYLE_325,lifestyle,web,2026-04-19 13:14:48,1,placement_1
20001725,107,OFFER_LIFESTYLE_127,lifestyle,web,2025-07-22 13:14:48,1,placement_2
20001726,107,OFFER_LIFESTYLE_329,lifestyle,web,2026-03-02 13:14:48,0,placement_1
20001727,107,OFFER_LIFESTYLE_720,lifestyle,app,2026-05-05 13:14:48,1,placement_3
20001728,107,OFFER_HOME_721,home,web,2026-06-05 13:14:48,0,placement_4
20001729,107,OFFER_TRAVEL_423,travel,web,2026-06-01 13:14:48,1,placement_2
20001730,107,OFFER_LIFESTYLE_286,lifestyle,app,2025-12-23 13:14:48,0,placement_1
20001731,107,OFFER_LIFESTYLE_518,lifestyle,email,2026-02-01 13:14:48,1,placement_2
20001732,107,OFFER_LIFESTYLE_784,lifestyle,web,2025-08-22 13:14:48,1,placement_3
20001733,107,OFFER_LIFESTYLE_544,lifestyle,sms,2026-04-29 13:14:48,0,placement_2
20001734,107,OFFER_LIFESTYLE_961,lifestyle,sms,2026-04-01 13:14:48,1,placement_3
20001735,107,OFFER_REWARDS_920,rewards,sms,2026-05-13 13:14:48,0,placement_4
20001736,107,OFFER_LIFESTYLE_936,lifestyle,sms,2025-07-03 13:14:48,0,placement_3
20001737,107,OFFER_LIFESTYLE_605,lifestyle,sms,2025-11-16 13:14:48,0,placement_2
20001738,107,OFFER_REWARDS_653,rewards,sms,2026-02-12 13:14:48,0,placement_1
20001739,107,OFFER_HOME_313,home,web,2025-09-13 13:14:48,0,placement_2
20001740,107,OFFER_LIFESTYLE_943,lifestyle,sms,2026-05-07 13:14:48,0,placement_3
20001741,107,OFFER_LIFESTYLE_308,lifestyle,sms,2026-03-20 13:14:48,1,placement_4
20001742,107,OFFER_LIFESTYLE_416,lifestyle,email,2026-05-29 13:14:48,0,placement_1
20001743,109,OFFER_LIFESTYLE_302,lifestyle,email,2025-11-06 13:14:48,1,placement_1
20001744,109,OFFER_LIFESTYLE_571,lifestyle,sms,2025-11-22 13:14:48,1,placement_3
20001745,109,OFFER_LIFESTYLE_537,lifestyle,web,2026-03-20 13:14:48,0,placement_3
20001746,109,OFFER_REWARDS_331,rewards,email,2026-04-21 13:14:48,0,placement_4
20001747,109,OFFER_LIFESTYLE_611,lifestyle,app,2025-11-23 13:14:48,0,placement_3
20001748,109,OFFER_REWARDS_974,rewards,web,2026-04-28 13:14:48,0,placement_4
20001749,109,OFFER_LIFESTYLE_911,lifestyle,email,2026-05-29 13:14:48,1,placement_3
20001750,109,OFFER_LIFESTYLE_953,lifestyle,web,2026-05-27 13:14:48,0,placement_4
20001751,109,OFFER_LIFESTYLE_110,lifestyle,sms,2025-06-17 13:14:48,1,placement_3
20001752,109,OFFER_LIFESTYLE_213,lifestyle,web,2025-10-05 13:14:48,0,placement_3
20001753,109,OFFER_LIFESTYLE_473,lifestyle,email,2026-01-12 13:14:48,1,placement_3
20001754,109,OFFER_LIFESTYLE_162,lifestyle,email,2025-11-22 13:14:48,1,placement_2
20001755,109,OFFER_LIFESTYLE_811,lifestyle,sms,2026-03-09 13:14:48,1,placement_4
20001756,109,OFFER_TRAVEL_650,travel,sms,2026-05-03 13:14:48,0,placement_3
20001757,109,OFFER_LIFESTYLE_297,lifestyle,web,2026-04-03 13:14:48,1,placement_2
20001758,109,OFFER_LIFESTYLE_183,lifestyle,sms,2026-04-16 13:14:48,0,placement_2
20001759,110,OFFER_LIFESTYLE_167,lifestyle,sms,2026-04-13 13:14:48,0,placement_2
20001760,110,OFFER_LIFESTYLE_896,lifestyle,app,2026-05-08 13:14:48,1,placement_4
20001761,110,OFFER_LIFESTYLE_961,lifestyle,web,2026-03-18 13:14:48,1,placement_4
20001762,110,OFFER_LIFESTYLE_968,lifestyle,app,2026-04-29 13:14:48,1,placement_1
20001763,110,OFFER_LIFESTYLE_998,lifestyle,app,2026-04-30 13:14:48,0,placement_4
20001764,110,OFFER_LIFESTYLE_930,lifestyle,email,2026-04-20 13:14:48,0,placement_4
20001765,110,OFFER_LIFESTYLE_957,lifestyle,web,2026-05-02 13:14:48,0,placement_2
20001766,110,OFFER_LIFESTYLE_760,lifestyle,web,2025-10-01 13:14:48,1,placement_1
20001767,110,OFFER_LIFESTYLE_457,lifestyle,web,2025-10-30 13:14:48,1,placement_2
20001768,110,OFFER_LIFESTYLE_539,lifestyle,email,2026-02-27 13:14:48,1,placement_2
20001769,110,OFFER_LIFESTYLE_525,lifestyle,sms,2026-05-31 13:14:48,1,placement_4
20001770,110,OFFER_LIFESTYLE_128,lifestyle,web,2026-04-14 13:14:48,0,placement_3
20001771,110,OFFER_LIFESTYLE_245,lifestyle,app,2026-02-27 13:14:48,0,placement_1
20001772,110,OFFER_LIFESTYLE_548,lifestyle,web,2026-05-14 13:14:48,1,placement_3
20001773,110,OFFER_LIFESTYLE_334,lifestyle,web,2026-05-13 13:14:48,0,placement_1
20001774,110,OFFER_LIFESTYLE_998,lifestyle,app,2026-03-19 13:14:48,1,placement_1
20001775,111,OFFER_LIFESTYLE_324,lifestyle,email,2026-02-05 13:14:48,1,placement_3
20001776,111,OFFER_LIFESTYLE_243,lifestyle,web,2026-03-12 13:14:48,0,placement_3
20001777,111,OFFER_LIFESTYLE_972,lifestyle,sms,2025-11-04 13:14:48,0,placement_2
20001778,111,OFFER_LIFESTYLE_253,lifestyle,web,2026-06-01 13:14:48,0,placement_4
20001779,111,OFFER_LIFESTYLE_978,lifestyle,email,2026-04-29 13:14:48,0,placement_1
20001780,111,OFFER_HOME_453,home,app,2026-05-26 13:14:48,0,placement_3
20001781,111,OFFER_EDUCATION_968,education,sms,2026-05-03 13:14:48,0,placement_4
20001782,111,OFFER_LIFESTYLE_362,lifestyle,email,2025-06-25 13:14:48,1,placement_1
20001783,111,OFFER_LIFESTYLE_680,lifestyle,web,2026-06-04 13:14:48,0,placement_3
20001784,111,OFFER_HOME_359,home,web,2026-05-30 13:14:48,0,placement_2
20001785,111,OFFER_LIFESTYLE_898,lifestyle,web,2026-04-04 13:14:48,1,placement_1
20001786,111,OFFER_TRAVEL_474,travel,web,2026-04-18 13:14:48,0,placement_4
20001787,111,OFFER_LIFESTYLE_438,lifestyle,app,2026-03-31 13:14:48,0,placement_3
20001788,111,OFFER_LIFESTYLE_700,lifestyle,app,2026-03-27 13:14:48,0,placement_2
20001789,111,OFFER_REWARDS_510,rewards,app,2026-03-15 13:14:48,1,placement_1
20001790,112,OFFER_LIFESTYLE_733,lifestyle,web,2025-08-22 13:14:48,0,placement_4
20001791,112,OFFER_EDUCATION_728,education,web,2026-04-06 13:14:48,0,placement_4
20001792,112,OFFER_TRAVEL_484,travel,email,2026-03-11 13:14:48,0,placement_4
20001793,112,OFFER_LIFESTYLE_537,lifestyle,sms,2026-05-27 13:14:48,0,placement_2
20001794,112,OFFER_LIFESTYLE_136,lifestyle,sms,2025-07-02 13:14:48,0,placement_2
20001795,112,OFFER_TRAVEL_814,travel,sms,2025-09-07 13:14:48,0,placement_1
20001796,112,OFFER_REWARDS_258,rewards,sms,2025-11-04 13:14:48,0,placement_2
20001797,112,OFFER_LIFESTYLE_651,lifestyle,app,2025-09-21 13:14:48,0,placement_1
20001798,112,OFFER_LIFESTYLE_440,lifestyle,web,2026-05-11 13:14:48,0,placement_1
20001799,112,OFFER_LIFESTYLE_996,lifestyle,app,2025-10-23 13:14:48,1,placement_2
20001800,112,OFFER_LIFESTYLE_932,lifestyle,app,2026-03-19 13:14:48,0,placement_4
20001801,112,OFFER_LIFESTYLE_142,lifestyle,app,2026-04-27 13:14:48,1,placement_1
20001802,112,OFFER_LIFESTYLE_625,lifestyle,app,2026-03-05 13:14:48,0,placement_2
20001803,112,OFFER_EDUCATION_672,education,web,2026-04-21 13:14:48,0,placement_1
20001804,112,OFFER_LIFESTYLE_110,lifestyle,app,2025-08-01 13:14:48,1,placement_4
20001805,112,OFFER_LIFESTYLE_751,lifestyle,email,2025-06-30 13:14:48,1,placement_3
20001806,112,OFFER_LIFESTYLE_775,lifestyle,app,2026-04-06 13:14:48,1,placement_1
20001807,112,OFFER_LIFESTYLE_318,lifestyle,sms,2025-06-11 13:14:48,1,placement_1
20001808,112,OFFER_LIFESTYLE_209,lifestyle,sms,2026-06-01 13:14:48,0,placement_3
20001809,112,OFFER_EDUCATION_823,education,app,2026-06-03 13:14:48,0,placement_4
20001810,113,OFFER_REWARDS_799,rewards,email,2025-06-26 13:14:48,0,placement_1
20001811,113,OFFER_HOME_287,home,email,2025-12-21 13:14:48,0,placement_2
20001812,113,OFFER_REWARDS_750,rewards,app,2026-04-04 13:14:48,0,placement_3
20001813,113,OFFER_LIFESTYLE_648,lifestyle,sms,2025-08-21 13:14:48,1,placement_1
20001814,113,OFFER_LIFESTYLE_895,lifestyle,email,2026-03-23 13:14:48,1,placement_1
20001815,113,OFFER_LIFESTYLE_416,lifestyle,app,2026-03-21 13:14:48,0,placement_4
